,IMO,LENGTH ,BREATH,DEPTH,DRAUGHT,TEU,LLINO
479,9681326,228.0,,19.2,11.5,3889.0,11672594
480,9681285,228.0,,19.6,12.5,3889.0,11672595
481,9681235,228.0,,19.6,12.5,3889.0,11672598
482,9684689,368.0,,29.85,16.02,14080.0,11744669
483,9684641,368.07,51.0,29.85,16.02,14080.0,11744672
484,9684677,368.07,51.0,29.85,16,14080.0,11744676
485,9684665,368.04,51.06,29.85,16.03,14080.0,11744855
486,9684653,368.04,,29.85,15.8,14080.0,11744856
487,9685061,146.0,,11.2,8.37,1009.0,11765545
488,7824613,109.93,16.0,8.45,6.53,308.0,117721
489,—,63.0,16.0,,—,,11776046
490,9685322,336.93,48.3,27.2,15.22,10100.0,11782668
491,9685334,336.95,48.31,27.2,15.22,10100.0,11782835
492,9685346,336.95,48.32,27.2,15.22,10100.0,11782842
493,9685358,336.95,48.31,27.2,15.22,10100.0,11782989
494,9683867,299.99,,24.8,14.5,9030.0,11798630
495,9686912,270.9,,24.6,14.55,6800.0,11798634
496,9683843,299.98,,24.8,14.5,9000.0,11803718
497,9687552,299.9,,25.0,14,9326.0,11803719
498,9687526,299.9,,25.0,14,8714.0,11803721
499,9687576,336.7,,20.32,14,9326.0,11803724
500,9687538,299.9,,25.0,14,9326.0,11803725
501,9686900,270.9,,24.6,14.55,6800.0,11803731
502,9687588,299.99,,25.0,14,9326.0,11803785
503,9687540,299.9,,25.0,14,9326.0,11803789
504,9687564,336.7,,20.32,14,9326.0,11803790
505,9683491,158.37,24.11,11.6,8.05,1070.0,11821780
506,9683477,158.39,,11.6,8.05,1070.0,11821801
507,9683506,120.0,22.0,7.3,5.3,558.0,11823023
508,9677026,270.07,42.87,24.86,13,6900.0,11832449
509,9683520,120.0,22.0,7.3,5.3,,11840476
510,9689653,137.65,,11.0,8.22,1000.0,11841350
511,9689665,137.65,,11.0,8.22,1000.0,11841351
512,9689964,175.1,,14.0,9.6,1617.0,11848258
513,9690092,185.0,,16.5,9,2259.0,11848260
514,9689603,365.94,51.2,25.83,15.5,13870.0,11848266
515,9689952,175.1,,14.0,9.6,1617.0,11848273
516,9690078,185.0,,16.5,10,2268.0,11848275
517,9689940,175.1,,14.0,9.6,1617.0,11848513
518,9690107,185.0,30.0,16.5,9,2259.0,11848519
519,9690080,185.0,,16.5,10,2268.0,11848522
520,9689938,175.2,,14.0,9.6,1617.0,11848524
521,9689615,365.94,,25.83,15.52,13870.0,11848527
522,9691125,171.99,,14.0,8.5,1805.0,11861565
523,9691113,171.99,,14.0,8.5,1805.0,11861568
524,9491472,168.06,25.82,15.2,10.5,1349.0,1187530
525,9491484,168.09,25.6,15.2,10.5,1349.0,1187531
526,9491496,168.13,25.6,15.2,10.5,1349.0,1187532
527,9491501,168.03,25.6,15.2,10.5,1349.0,1187533
528,9418377,228.62,32.22,18.5,12.02,3426.0,1187538
529,9423035,228.62,32.22,18.55,12,3426.0,1187539
530,9693927,141.0,,11.2,8.21,1006.0,11896638
531,9693941,141.0,,11.2,8.21,1006.0,11896735
532,9693654,82.0,,7.0,3.76,160.0,11897680
533,9693953,141.0,,11.2,8.21,1006.0,11897685
534,9693939,141.0,,11.2,8.21,1006.0,11897686
535,9691773,146.0,,11.2,8.37,1000.0,11914427
536,9695157,399.61,,30.5,14.5,19100.0,11914428
537,9694402,188.85,,16.9,8.5,2339.0,11914430
538,9694414,188.85,,16.9,8.5,2345.0,11914433
539,9695169,399.64,58.6,30.5,14.5,19000.0,11914435
540,9695016,299.92,48.28,24.8,12.5,9000.0,11914439
541,9694426,189.0,,16.9,8.5,2345.0,11914442
542,9695028,299.92,48.28,24.8,12.5,9000.0,11914502
543,9695145,399.64,58.72,30.5,14.5,18982.0,11914507
544,9694438,189.0,,16.9,8.5,2345.0,11914514
545,9695133,399.67,58.72,30.5,14.5,18982.0,11914516
546,9691761,146.0,,11.2,8.37,1000.0,11914517
547,9695121,399.67,58.72,30.5,14.5,18982.0,11914519
548,9695298,141.03,,11.4,8.21,1103.0,11922150
549,9697026,194.95,,17.01,11.5,2500.0,11937566
550,9696084,184.9,,16.5,9.5,2190.0,11937567
551,9697002,194.87,,16.5,11.5,2500.0,11937568
552,9697014,195.0,,16.5,11.5,2500.0,11937571
553,9696072,184.89,,16.5,9.5,2190.0,11937574
554,9698628,299.9,,24.8,14.5,8714.0,11969328
555,9698381,141.0,,11.4,8.21,1103.0,11969337
556,9698654,299.9,,24.8,14.5,8714.0,11969349
557,9698379,141.03,,11.4,8.21,1103.0,11969350
558,9698642,299.9,,24.8,14.5,8714.0,11969357
559,9698630,299.9,,24.8,14.5,8714.0,11969366
560,9697416,299.92,48.28,24.8,15.03,10000.0,11969368
561,9697428,299.92,48.28,24.8,15.03,10000.0,11969370
562,9642057,179.7,,14.2,10.2,1800.0,11969372
563,9698393,141.03,,11.4,8.21,1103.0,11969618
564,9642069,179.7,,14.2,9.8,1800.0,11969636
565,9699115,299.92,48.24,24.8,14.5,9034.0,11981264
566,9699127,299.92,48.26,24.8,14.5,9034.0,11982403
567,9700251,184.93,,16.5,9.5,2190.0,11991611
568,9701279,184.89,,16.5,9.5,2190.0,12005793
569,9701293,184.9,,16.5,9.5,2190.0,12005799
570,9700952,171.99,27.64,14.0,9.5,1805.0,12005804
571,9700938,171.99,27.64,14.0,9.5,1805.0,12005807
572,9703071,190.0,,17.0,10.5,1540.0,12035046
573,9702077,299.96,,24.6,14.5,8800.0,12035060
574,9703291,395.47,59.09,30.3,14.5,19224.0,12035062
575,9703069,189.97,,17.0,10.5,1540.0,12035063
576,9702089,299.89,,24.6,14.5,8800.0,12035148
577,9704300,141.0,,11.2,8.21,1048.0,12035149
578,9702106,299.99,,24.6,14.5,8800.0,12035156
579,9703057,189.98,,17.0,10.5,1540.0,12035169
580,9702065,299.79,,24.6,14.5,8800.0,12035174
581,9702273,299.92,,24.6,14.5,8800.0,12035255
582,9702261,300.0,,24.6,14.5,8800.0,12035256
583,9703318,395.46,,30.3,14.5,19224.0,12035257
584,9702091,299.95,48.2,24.6,14.5,8800.0,12035258
585,9703306,395.47,,30.3,14.5,19224.0,12035259
586,9704984,299.97,48.22,24.6,14.5,8800.0,12049724
587,9705005,300.0,48.23,24.6,14.5,8800.0,12049764
588,9704972,299.97,,24.6,14.5,8800.0,12049884
589,9704996,299.96,,24.6,14.5,8819.0,12050105
590,9704960,299.95,,24.6,14.5,8800.0,12050284
591,8035269,81.6,18.28,4.87,3.66,,120746
592,9705079,299.95,,24.6,14.8,10622.0,12077578
593,9704582,147.9,,11.5,7.3,1098.0,12077580
594,9704623,368.0,,29.85,15.8,14080.0,12077587
595,9705055,299.95,,24.6,14.8,9200.0,12077594
596,9705067,299.95,,24.6,14.8,10622.0,12077654
597,9704609,368.0,,29.85,15.8,14080.0,12077656
598,9694581,255.0,37.3,22.0,13.9,5466.0,12077658
599,9702144,398.0,54.0,30.0,16,17722.0,12077664
600,9702132,398.0,,30.0,16,17722.0,12077669
601,9704594,147.9,,11.5,7.3,1098.0,12077673
602,9704659,239.81,,19.5,12.5,4350.0,12077676
603,9704661,239.82,,19.5,12.5,4350.0,12077750
604,9694531,255.0,37.3,22.0,12,5380.0,12077752
605,9706889,399.2,,30.2,16,17859.0,12077753
606,9698264,255.0,37.3,22.0,13.9,5466.0,12077757
607,9705081,299.95,,24.6,14.8,10622.0,12077762
608,9694555,255.0,37.3,22.0,13.92,5380.0,12077764
609,9704635,368.0,,29.85,15.8,14080.0,12077765
610,9694579,255.0,37.3,22.0,13.9,5380.0,12077767
611,9694529,255.0,37.3,22.0,13.9,5400.0,12077769
612,9706281,171.93,,13.8,9.5,1700.0,12077772
613,9706190,330.0,,27.2,16,11010.0,12077773
614,9694567,255.0,37.3,22.0,13.9,5380.0,12077837
615,9699191,299.99,48.28,24.8,12.5,9034.0,12077838
616,9705445,172.13,,16.5,9.52,1900.0,12077840
617,9706279,171.95,,13.8,9.5,1700.0,12077841
618,9706891,399.2,,30.2,16,17859.0,12077842
619,9706750,365.94,51.2,29.9,15.52,13870.0,12077844
620,9702156,398.0,,30.0,16,17722.0,12077845
621,9704611,368.0,51.0,29.85,16.02,14080.0,12077847
622,9699206,299.92,48.28,24.8,12.5,9034.0,12077850
623,9706736,365.94,51.2,25.83,15.52,13870.0,12077852
624,9699189,299.92,48.28,24.8,12.5,9034.0,12077861
625,9694543,255.0,37.3,22.0,13.9,5380.0,12077915
626,9698252,255.0,37.3,22.0,13.9,5380.0,12077917
627,9706748,365.94,51.2,25.83,15.52,13870.0,12088004
628,9706205,330.0,,27.2,16,11010.0,12088007
629,9694593,255.0,37.3,22.0,13.9,5466.0,12088080
630,9704647,368.07,51.0,29.85,16.02,14080.0,12088087
631,9708849,368.52,51.0,25.63,15.52,14500.0,12096466
632,9708784,368.52,51.0,30.35,15.52,15000.0,12096561
633,9708851,400.0,58.6,30.6,16.02,18691.0,12096572
634,9708875,400.0,58.6,25.93,16.02,18691.0,12096575
635,9708825,400.0,58.6,30.6,16.02,18691.0,12096582
636,9706906,399.2,54.0,30.2,16,17859.0,12096661
637,9708837,368.52,51.0,25.63,15.52,14500.0,12096665
638,9707522,146.0,,11.2,8.37,1000.0,12096669
639,9708863,400.0,58.6,30.6,16.02,18691.0,12096670
640,9708796,368.52,51.0,30.35,15.52,14500.0,12096673
641,9708801,368.52,51.0,30.35,15.52,15000.0,12096754
642,9708813,400.0,58.6,30.6,16.02,18691.0,12096758
643,9709219,190.1,,17.0,9.5,2100.0,12107803
644,9709192,190.1,30.0,17.0,9.5,2100.0,12107860
645,9709207,190.1,30.0,17.0,9.5,2100.0,12107861
646,9708435,368.0,,29.85,14.5,14198.0,12117130
647,9673666,169.96,,14.2,9.5,1730.0,12117144
648,9708693,395.5,,30.3,16,19224.0,12117145
649,9673654,169.96,,14.2,9.5,1730.0,12117246
650,9708461,368.0,,29.85,29.85,14198.0,12117268
651,9708382,255.33,,19.6,13,4957.0,12117358
652,9708459,368.0,,29.85,14.5,14198.0,12117406
653,9706308,299.99,48.4,24.8,14.8,9162.0,12117424
654,9708679,395.49,,30.3,16,19224.0,12117438
655,9708473,368.0,,29.85,16,14198.0,12117514
656,9706310,299.99,,24.8,14.5,9162.0,12117515
657,9708681,395.45,59.0,30.3,16.03,19224.0,12117519
658,9708447,368.0,,29.85,14.5,14198.0,12117523
659,9710232,299.99,,27.2,14.52,9030.0,12125891
660,9710426,299.98,48.23,24.6,14.5,8800.0,12125894
661,9710438,299.97,,24.6,14.5,8800.0,12125945
662,9710244,299.9,,27.2,14.52,9030.0,12126064
663,9710220,299.9,48.29,27.2,14.52,9030.0,12152081
664,7707360,120.0,17.84,8.82,6.5,426.0,121670
665,9712383,171.99,,14.0,9.5,1808.0,12169226
666,9712371,171.99,,14.0,8.5,1808.0,12169256
667,9712369,171.99,,14.0,8.5,1808.0,12169881
668,9712395,171.99,,14.0,9.5,1808.0,12169901
669,9712785,171.99,,14.0,9.52,1805.0,12194593
670,9712773,171.99,,14.0,9.52,1805.0,12194599
671,9713351,337.0,48.3,20.33,15.52,10100.0,12194600
672,9713363,337.0,48.31,27.2,15.52,10100.0,12194605
673,9713349,336.94,48.31,27.2,15.52,10100.0,12194607
674,9713337,337.0,48.31,27.2,15.5,10100.0,12194608
675,9712759,171.99,,14.0,8.5,1805.0,12194614
676,9712761,171.99,,14.0,9.5,1805.0,12194618
677,9713375,337.0,48.31,27.2,15.52,10100.0,12194621
678,9714927,180.0,,16.2,10.5,2400.0,12203979
679,9714903,180.0,,16.2,10.5,2400.0,12203989
680,9714915,180.0,32.2,16.2,10.5,2400.0,12203995
681,9714898,180.0,,16.2,10.5,2400.0,12203997
682,9714941,180.0,,16.2,10.5,2400.0,12203999
683,9714939,180.0,,16.2,10.5,2400.0,12204052
684,9718947,299.97,48.36,24.8,14.5,9030.0,12222990
685,9719056,260.3,,16.49,12,3600.0,12223033
686,9719068,260.39,,16.48,12,3600.0,12223039
687,9710842,110.72,,8.2,5.05,382.0,12234500
688,9719862,270.97,,24.6,14.55,6865.0,12234747
689,9719874,270.9,,24.6,14.55,6865.0,12234757
690,9722651,299.9,,25.0,14.5,9896.0,12235511
691,9722699,299.9,,25.0,14.5,9894.0,12235512
692,9722687,299.9,,25.0,14.5,9894.0,12235517
693,9722716,299.9,,25.0,14.5,10034.0,12235519
694,9722675,299.9,,25.0,14.5,9896.0,12235522
695,9722663,299.9,,25.0,12.5,9896.0,12235523
696,9722704,299.9,,25.0,14.5,9894.0,12235541
697,9719795,172.13,,16.5,9.52,1900.0,12235579
698,9723241,299.98,48.21,24.8,12.5,9000.0,12235954
699,9723265,299.98,48.21,24.8,12.5,9040.0,12235974
700,9723277,299.98,48.21,24.8,12.5,9000.0,12235984
701,9723253,299.98,48.21,24.8,12.5,9000.0,12235987
702,9719898,146.24,21.0,10.8,7.9,882.0,12236053
703,9720524,299.9,,24.8,14.5,9400.0,12236383
704,9720495,299.85,48.2,24.8,14.5,9400.0,12236398
705,9725122,322.7,,27.2,13,10055.0,12236411
706,9720500,299.85,48.2,24.8,14.5,9400.0,12236419
707,9725146,322.7,,27.2,13,10055.0,12236434
708,9720483,299.87,48.2,24.8,14.5,9400.0,12236442
709,9724049,299.99,,24.8,14.5,9162.0,12236447
710,9725158,322.7,,27.2,15.5,10000.0,12236455
711,9725134,322.7,,27.3,13,10055.0,12236466
712,9720287,299.84,,24.8,14.5,9400.0,12236489
713,9720512,299.9,,24.8,14.5,9400.0,12236492
714,9720471,299.89,,24.8,14.5,9400.0,12236498
715,9725160,322.7,,27.2,15.5,10000.0,12236502
716,9724958,194.93,,17.02,11.5,2500.0,12236513
717,9725110,322.7,,27.2,15.5,10055.0,12236514
718,9720457,299.88,,24.8,14.5,9400.0,12236549
719,9718117,299.92,48.28,24.8,12.5,10000.0,12237169
720,9717204,331.0,,26.8,14,10600.0,12237205
721,9717216,331.1,,26.8,12.5,10600.0,12237227
722,9718105,299.92,48.28,24.8,12.5,9962.0,12237246
723,9717228,331.1,,26.8,12.5,10600.0,12237247
724,9725718,299.92,48.28,24.8,12.5,9962.0,12237662
725,9725706,299.92,48.28,24.8,15.03,10000.0,12237669
726,9727998,171.99,,14.0,8.5,1800.0,12237670
727,9728007,171.99,,14.0,8.5,1800.0,12237673
728,9726669,299.92,,24.8,12.5,9962.0,12237679
729,9726671,299.92,48.28,24.8,12.5,9962.0,12237701
730,9729104,299.91,48.33,20.34,12.5,10926.0,12238097
731,9729099,299.81,,24.8,12.5,9452.0,12238102
732,9729116,299.87,,24.8,12.5,9452.0,12238103
733,9728928,368.99,51.03,29.9,15.8,14354.0,12238107
734,9728930,368.99,51.03,29.9,15.8,14354.0,12238109
735,9728916,368.99,51.03,29.9,15.8,14354.0,12238114
736,9729128,299.82,,24.8,12.5,10926.0,12238119
737,9728954,368.99,51.04,29.9,15.8,14354.0,12238130
738,9729075,299.9,,24.8,12.5,10926.0,12238132
739,9728942,368.99,51.04,29.9,15.8,14354.0,12238145
740,9729087,299.87,,24.8,12.5,9452.0,12238147
741,9730866,171.99,,14.0,8.5,1808.0,12238586
742,9730854,171.99,,14.0,8.5,1808.0,12238593
743,9732321,368.35,51.0,30.35,15.52,14500.0,12239355
744,9732307,368.35,51.0,30.35,15.52,14500.0,12239357
745,9732345,368.35,,30.35,15.5,15000.0,12239384
746,9732333,368.0,51.0,30.35,15.52,14500.0,12239395
747,9732357,368.52,51.0,30.35,15.52,14500.0,12239397
748,9723928,255.0,,18.31,13.92,5466.0,12239423
749,9729788,136.25,,9.2,6.01,540.0,12239436
750,9732319,368.0,51.0,25.63,15.52,15000.0,12239441
751,9728253,299.99,,19.27,14.5,9162.0,12239871
752,9727625,330.03,,27.21,16,11010.0,12239918
753,9727613,330.04,,27.21,16,11010.0,12239925
754,9099236,80.0,,6.6,3.69,140.0,12240541
755,8738134,96.81,,6.85,3.61,251.0,12240543
756,9731925,299.9,,24.8,13,9092.0,12241463
757,9731949,299.9,,24.8,13,9092.0,12241464
758,9732589,300.0,,24.8,15,9443.0,12241467
759,9731913,299.9,,24.8,13,9400.0,12241472
760,9731951,299.9,,24.8,14.5,9092.0,12241487
761,9734147,184.93,,16.5,9.5,2190.0,12241490
762,9733820,171.98,,13.8,9.5,1700.0,12241505
763,9732591,300.0,48.2,24.8,15.02,9443.0,12241519
764,9734159,185.0,,16.5,9.5,2190.0,12241551
765,9733832,171.92,,13.8,9.5,1700.0,12241576
766,9735206,299.99,48.2,24.8,14.5,9400.0,12241589
767,9732606,300.0,,24.8,15,9443.0,12241595
768,9735218,299.99,,24.8,14.5,9408.0,12241607
769,9731937,299.9,,24.8,13,9092.0,12241616
770,9736107,400.0,58.6,30.6,16.02,18691.0,12242439
771,9736535,180.0,32.0,16.5,10.7,2500.0,12243554
772,9736547,179.9,,16.0,10.7,2500.0,12243555
773,9737474,365.9,,29.9,15.5,13870.0,12244439
774,9737498,365.94,51.34,29.98,14,13870.0,12244458
775,9737503,365.9,51.34,29.98,15.5,14000.0,12244461
776,9737486,365.9,,29.9,15.5,13870.0,12244465
777,9737462,365.9,,29.9,15.5,13870.0,12244469
778,9739666,337.0,48.3,27.2,15.52,10100.0,12245222
779,9739692,336.96,48.32,27.2,15.52,10100.0,12245227
780,9739678,336.94,48.29,27.2,15.52,10100.0,12245237
781,9739680,336.94,48.3,27.2,15.52,10100.0,12245251
782,9740457,300.0,48.29,21.11,15.02,9443.0,12246702
783,9740665,186.02,,17.9,11,2586.0,12246704
784,9740653,186.02,,14.2,11,2586.0,12246730
785,9742168,330.0,,27.2,16.02,11010.0,12247544
786,9742170,330.06,,27.2,16.02,11010.0,12247556
787,9741449,364.15,,23.04,15.79,14026.0,12247558
788,9742027,142.99,,11.3,8.23,1020.0,12247559
789,9741401,364.0,,29.5,15,14000.0,12247561
790,9741384,364.0,,29.5,15.79,14026.0,12247564
791,9741396,364.15,50.6,23.04,15.79,14026.0,12247565
792,9742015,142.99,,11.3,8.23,1020.0,12247566
793,9741982,142.99,,11.3,8.23,1020.0,12247569
794,9741372,364.15,,23.04,15.79,14026.0,12247570
795,9742039,142.99,,11.3,8.23,1020.0,12247571
796,9741437,364.15,,23.04,15.79,14026.0,12247573
797,9741425,364.15,,23.04,15.79,14026.0,12247574
798,9741413,364.15,,23.04,15.79,14026.0,12247575
799,9738765,137.68,,11.0,8.22,1000.0,12252279
800,9744673,169.96,,14.2,9.5,1700.0,12252280
801,9743473,188.85,,16.9,10.5,2345.0,12252297
802,9744659,169.99,,14.2,9.5,1700.0,12252300
803,9743497,189.0,,16.9,10.5,2239.0,12252301
804,9744685,169.98,,14.2,9.5,1700.0,12252304
805,9744661,169.99,,14.2,9.5,1700.0,12252336
806,9743485,188.87,,16.9,10.5,2345.0,12252354
807,9743502,189.0,,16.9,10.5,2345.0,12252379
808,9745500,195.0,,17.0,11.5,2500.0,12253505
809,9745550,195.1,,17.0,11.5,2500.0,12253527
810,9745548,195.0,,17.0,11.5,2500.0,12253528
811,9745976,180.0,,16.0,10.7,2400.0,12254717
812,9745988,180.0,,16.2,10.5,2400.0,12254744
813,9745990,180.0,,16.2,10.5,2400.0,12254745
814,9720201,299.93,48.2,24.8,14.5,9400.0,12257700
815,9745665,299.92,,21.01,14.5,9408.0,12257725
816,9745653,299.9,,24.8,14.5,9400.0,12257743
817,9720196,299.82,,24.8,14.5,9400.0,12257751
818,9727871,337.0,48.33,27.2,15.52,10100.0,12257768
819,9736389,143.2,,11.3,7.4,1042.0,12258770
820,9748394,137.68,,11.0,8.22,1000.0,12258792
821,9736432,143.2,,11.3,7.4,1042.0,12258803
822,9748411,137.68,,11.0,8.22,1000.0,12258850
823,—,,,,—,,12259767
824,9751107,185.97,,17.9,11,2586.0,12262523
825,9751755,147.9,,11.5,7.3,1098.0,12262537
826,9749116,137.8,,11.2,8.36,1009.0,12262542
827,9749128,148.27,,11.2,8.36,1009.0,12262587
828,9751743,147.9,,11.5,7.3,1100.0,12262658
829,9751092,186.02,,14.2,11,2586.0,12262664
830,9704568,60.0,18.0,,—,200.0,12264149
831,9748629,,,,—,,12265293
832,9755957,400.0,58.85,30.2,16,19197.0,12269197
833,9755933,399.99,58.84,23.31,14.5,19200.0,12269199
834,9754965,398.45,,30.3,14.5,11258.0,12269202
835,9755945,399.97,58.84,30.2,14.5,19200.0,12269203
836,9755191,398.5,59.0,30.3,14.5,19170.0,12269216
837,9754953,398.4,,30.3,14.5,19224.0,12269226
838,9754795,141.0,,11.2,8.21,1000.0,12269228
839,9754783,141.0,,11.2,8.21,1000.0,12269229
840,9754769,141.0,,11.2,8.21,1003.0,12269948
841,9757228,365.9,,29.9,15.5,13870.0,12269958
842,9757204,365.94,,25.83,15.52,13870.0,12269959
843,9757187,365.9,,25.83,15.5,13870.0,12269960
844,9757216,366.47,51.34,29.98,14,14000.0,12269966
845,9757230,365.9,51.34,29.9,15.5,14220.0,12269977
846,9754771,141.0,,11.2,8.21,1000.0,12269978
847,9757876,366.0,,30.2,14,14568.0,12270629
848,9757864,366.0,51.3,30.2,15.5,14568.0,12270638
849,9757840,366.0,51.27,30.2,15.5,14500.0,12270641
850,9757888,366.0,51.29,30.2,15.5,14568.0,12270642
851,9757852,366.0,,30.2,14,14500.0,12270648
852,9685592,79.0,15.0,,4.6,,12271208
853,9757541,169.99,,14.2,9.5,1756.0,12271380
854,9757565,169.99,,14.2,9.5,1700.0,12271389
855,9757321,147.9,,11.5,7.3,1098.0,12271399
856,9757553,169.99,,14.2,9.5,1700.0,12271401
857,9757319,147.9,,11.5,7.3,1098.0,12271409
858,9760304,172.2,,14.3,9.77,1800.0,12312424
859,9760299,164.35,,14.3,9.77,1800.0,12312818
860,9760287,164.35,,14.3,9.77,1800.0,12312839
861,9756731,314.36,,24.8,13.6,11500.0,12331009
862,9756729,314.31,,24.8,13.6,11500.0,12331012
863,9760615,169.96,,49.63,9.5,1700.0,12331014
864,9760627,169.98,,14.2,9.5,1700.0,12331109
865,9760598,169.96,,14.2,9.5,1730.0,12331112
866,9760586,169.98,,14.2,9.5,1730.0,12331182
867,9760639,169.96,,14.2,9.5,1730.0,12331190
868,9760603,169.96,,14.2,9.5,1730.0,12331261
869,9718935,299.97,,24.8,14.5,9030.0,12343461
870,9762340,398.4,,30.3,14.5,19170.0,12352227
871,9762338,398.45,59.0,30.3,14.5,19224.0,12352287
872,9761011,185.99,,14.2,14.2,1700.0,12352290
873,9761449,172.0,,13.8,9.5,1700.0,12352297
874,9761023,185.97,,14.2,14.2,2548.0,12352344
875,9762326,398.45,,30.3,14.5,19170.0,12352362
876,9754733,158.43,,11.3,8.1,1113.0,12365634
877,9763710,177.56,30.55,16.8,9.5,1900.0,12370429
878,9763722,177.53,30.54,16.8,9.5,1924.0,12370481
879,—,80.0,16.0,,2,,12376081
880,9760330,120.0,22.0,7.3,5.2,558.0,12383096
881,9766487,79.5,17.0,5.6,4.1,126.0,12402938
882,9766499,80.0,17.0,5.6,4.1,126.0,12403054
883,9767998,335.93,,27.2,15.52,10100.0,12404963
884,9768007,335.98,,27.2,15.52,10100.0,12404968
885,9768760,210.0,,18.9,12.5,4000.0,12409940
886,9767376,399.99,58.84,30.2,16,19200.0,12414675
887,9767388,399.99,,30.2,16,19472.0,12414689
888,9767390,399.97,,30.2,16,19472.0,12414690
889,9766047,171.97,,13.8,9.5,1707.0,12416087
890,9769283,400.0,,32.5,17,20170.0,12419582
891,9756107,185.0,30.0,16.5,9,2259.0,12419583
892,9760328,158.43,,11.3,8.1,1113.0,12419590
893,9769300,400.0,,26.0,16,20170.0,12419624
894,9756092,185.0,30.01,16.5,9,2259.0,12419625
895,9769295,400.0,,26.0,23.35,17508.0,12419714
896,9734214,160.31,,13.5,13.5,1427.0,12419791
897,9769271,399.9,,32.5,16,20170.0,12419792
898,9765586,171.92,,13.8,9.5,1700.0,12427578
899,9765574,172.0,,13.8,9.5,1707.0,12427586
900,9772230,172.2,,14.3,9.75,1785.0,12433560
901,9771652,185.99,,17.89,8.5,2782.0,12433573
902,9772228,172.2,,14.3,9.75,1800.0,12433594
903,9771664,186.0,,17.9,8.5,2782.0,12433596
904,7027722,85.32,13.7,6.06,4.69,124.0,12436
905,7022239,85.32,13.71,6.05,4.7,124.0,12437
906,9773222,400.0,,26.2,16,20182.0,12441830
907,9773210,400.0,,32.9,16,20150.0,12441921
908,7033161,85.0,13.8,6.05,4.7,124.0,12446
909,7822524,88.65,15.78,6.9,4.88,208.0,124463
910,7039622,85.22,13.8,6.05,4.7,124.0,12461
911,9775749,200.0,,18.1,11,3600.0,12467274
912,9775751,200.0,,18.1,11,3600.0,12467275
913,9775763,200.0,,18.1,11,3600.0,12467276
914,9775737,200.0,,18.1,11,3600.0,12467284
915,9775775,200.0,,18.1,11,3600.0,12467299
916,9776195,399.86,58.8,32.5,16.03,21413.0,12467403
917,9776224,399.87,,32.5,16.03,21413.0,12467404
918,9776418,400.0,,33.0,15.8,20600.0,12467408
919,9776212,399.87,,32.5,16.03,21413.0,12467409
920,9776200,399.87,,32.5,16.03,21413.0,12467410
921,9776183,399.86,58.79,32.5,16.03,21413.0,12467415
922,9776420,400.0,,33.0,15.8,20600.0,12467457
923,9776432,400.0,,33.0,15.8,20600.0,12467458
924,9776171,399.87,58.8,32.5,16.03,21413.0,12467461
925,9778090,330.04,48.2,27.2,16,11010.0,12487793
926,9778818,399.0,,33.2,15,19630.0,12487794
927,9778806,399.0,,33.2,15,19630.0,12487817
928,9778131,335.93,,27.2,15.52,10100.0,12487821
929,9778791,399.0,58.6,33.2,15,19630.0,12487823
930,9778117,330.0,,27.2,16,11010.0,12487828
931,9778844,399.0,,33.2,15,20568.0,12487829
932,9778076,330.0,,27.2,16,11010.0,12487853
933,9778545,238.0,35.2,18.1,11.1,3600.0,12487858
934,9778129,335.97,,27.2,15.52,10100.0,12487859
935,9777175,330.03,,27.21,16,11010.0,12487861
936,9778105,330.03,,22.94,16,11010.0,12487882
937,9778820,399.0,,33.2,15,19630.0,12487886
938,9778832,399.0,,33.2,15,20568.0,12487887
939,9777632,333.2,,26.8,14,10589.0,12487892
940,9777589,333.2,48.23,26.8,14,10500.0,12487893
941,9777618,333.2,,26.8,14,10589.0,12487895
942,9778533,238.0,35.2,18.1,11,3600.0,12487925
943,9777606,333.2,48.24,26.8,14,10500.0,12487927
944,9778088,330.08,,27.2,12.5,11010.0,12487928
945,9777620,333.18,,26.8,14,10589.0,12487929
946,9760342,120.0,22.0,7.3,5.2,558.0,12497377
947,9780445,399.0,,33.2,15,19630.0,12504403
948,9780457,399.0,,33.2,15,19630.0,12504405
949,9780471,399.0,,33.2,17,19630.0,12504408
950,9777216,399.98,58.6,30.5,16,19200.0,12504445
951,9780469,399.0,,33.2,17,19630.0,12504451
952,9780483,399.0,59.0,33.2,15,19630.0,12504456
953,9777204,399.98,,30.5,16,19200.0,12504497
954,9780653,177.5,,16.8,9.5,1924.0,12508654
955,9770749,328.46,48.4,24.8,16.1,8800.0,12508689
956,9770737,299.99,,24.8,14.5,9408.0,12508695
957,9770763,314.33,,24.8,14.5,11568.0,12508700
958,9780897,366.0,,29.85,16,14000.0,12508733
959,9780885,365.96,,29.85,16,14000.0,12508734
960,9780847,365.96,,29.85,16,14414.0,12508737
961,9780873,365.96,,29.85,16,14414.0,12508768
962,9770751,328.46,,24.8,14.5,11500.0,12508822
